Row	loc_81	loc_158	loc_159	loc_160	loc_161	loc_167	loc_168	loc_169	loc_171	loc_172	loc_173	loc_174	loc_175	loc_176	loc_177	loc_178	loc_179	loc_180	loc_181	loc_182	loc_183	loc_184	loc_185	loc_186	loc_187	loc_189	loc_191	loc_192	loc_210	loc_211	loc_212	loc_213	loc_214	loc_222	loc_223
loc_81	1.10750105748876	0.000537956496522637	0.00714786669936109	0.126174771312899	0.628659844019227	0.038219278461591	0.038219278461591	0.038219278461591	0.65795346013289	0.65795346013289	0.886793970733854	0.886793970733854	1.10308613434736	1.04003264461472	0.448579213882568	0.706916104619248	0.65795346013289	0.706916104619248	0.65795346013289	0.65795346013289	0.65795346013289	0.126174771312899	0.126174771312899	0.126174771312899	0.65795346013289	0.706916104619248	0.000537956496522637	0.000537956496522637	1.04003264461472	1.04003264461472	1.04003264461472	1.04003264461472	1.04003264461472	0.000537956496522637	1.04003264461472
loc_158	0.000537956496522637	0.119333762363166	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.00834281996353472	0.00834281996353472	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.000537956496522637	0.00834281996353472	0.000537956496522637
loc_159	0.00714786669936109	0.000537956496522637	0.00797794554114663	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.000537956496522637	0.000537956496522637	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.00714786669936109	0.000537956496522637	0.00714786669936109
loc_160	0.126174771312899	0.000537956496522637	0.00714786669936109	0.278292317801771	0.126174771312899	0.038219278461591	0.038219278461591	0.038219278461591	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.278292317759861	0.278292317759861	0.278292317759861	0.126174771312899	0.126174771312899	0.000537956496522637	0.000537956496522637	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.126174771312899	0.000537956496522637	0.126174771312899
loc_161	0.628659844019227	0.000537956496522637	0.00714786669936109	0.126174771312899	0.65574584970242	0.038219278461591	0.038219278461591	0.038219278461591	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.448579213882568	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.126174771312899	0.126174771312899	0.126174771312899	0.628659844019227	0.628659844019227	0.000537956496522637	0.000537956496522637	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.628659844019227	0.000537956496522637	0.628659844019227
loc_167	0.038219278461591	0.000537956496522637	0.00714786669936109	0.038219278461591	0.038219278461591	1.2640079186952	0.417627701881805	0.417627701881805	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.000537956496522637	0.000537956496522637	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.000537956496522637	0.038219278461591
loc_168	0.038219278461591	0.000537956496522637	0.00714786669936109	0.038219278461591	0.038219278461591	0.417627701881805	0.994976839109808	0.989007273853508	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.000537956496522637	0.000537956496522637	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.000537956496522637	0.038219278461591
loc_169	0.038219278461591	0.000537956496522637	0.00714786669936109	0.038219278461591	0.038219278461591	0.417627701881805	0.989007273853508	0.9890072738711	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.000537956496522637	0.000537956496522637	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.038219278461591	0.000537956496522637	0.038219278461591
loc_171	0.65795346013289	0.000537956496522637	0.00714786669936109	0.126174771312899	0.628659844019227	0.038219278461591	0.038219278461591	0.038219278461591	0.95034225472732	0.746946066883555	0.65795346013289	0.65795346013289	0.65795346013289	0.65795346013289	0.448579213882568	0.65795346013289	0.706056689489714	0.65795346013289	0.746946066883555	0.746946066883555	0.897386112005645	0.126174771312899	0.126174771312899	0.126174771312899	0.908015581985545	0.65795346013289	0.000537956496522637	0.000537956496522637	0.65795346013289	0.65795346013289	0.65795346013289	0.65795346013289	0.65795346013289	0.000537956496522637	0.65795346013289
loc_172	0.65795346013289	0.000537956496522637	0.00714786669936109	0.126174771312899	0.628659844019227	0.038219278461591	0.038219278461591	0.038219278461591	0.746946066883555	1.16835326010693	0.65795346013289	0.65795346013289	0.65795346013289	0.65795346013289	0.448579213882568	0.65795346013289	0.706056689489714	0.65795346013289	0.961709283525032	1.03470765635001	0.746946066883555	0.126174771312899	0.126174771312899	0.126174771312899	0.746946066883555	0.65795346013289	0.000537956496522637	0.000537956496522637	0.65795346013289	0.65795346013289	0.65795346013289	0.65795346013289	0.65795346013289	0.000537956496522637	0.65795346013289
loc_173	0.886793970733854	0.000537956496522637	0.00714786669936109	0.126174771312899	0.628659844019227	0.038219278461591	0.038219278461591	0.038219278461591	0.65795346013289	0.65795346013289	1.20142943094137	1.01529703960246	0.886793970733854	0.886793970733854	0.448579213882568	0.706916104619248	0.65795346013289	0.706916104619248	0.65795346013289	0.65795346013289	0.65795346013289	0.126174771312899	0.126174771312899	0.126174771312899	0.65795346013289	0.706916104619248	0.000537956496522637	0.000537956496522637	0.886793970733854	0.886793970733854	0.886793970733854	0.886793970733854	0.886793970733854	0.000537956496522637	0.886793970733854
