Row	loc_79	loc_121	loc_126	loc_197	loc_224	loc_229	loc_230	loc_231	loc_232	loc_233	loc_235	loc_236	loc_237	loc_238	loc_241	loc_244
loc_79	0.354452060209482	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00411643988650611	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00411643988650611	0.00411643988650611	0.00336407570558346	0.00336407570558346
loc_121	0.00336407570558346	7.27907670862751	2.84952201135337	0.008620420823284	0.00336407570558346	0.0848461963526747	0.691931862748666	0.0848461963526747	0.691931862748666	0.691931862748666	3.5961790318322	1.59257239676063	0.00336407570558346	0.00336407570558346	0.0848461963526747	0.0848461963526747
loc_126	0.00336407570558346	2.84952201135337	3.9475748138488	0.008620420823284	0.00336407570558346	0.0848461963526747	0.691931862748666	0.0848461963526747	0.691931862748666	0.691931862748666	2.84952201135337	1.59257239676063	0.00336407570558346	0.00336407570558346	0.0848461963526747	0.0848461963526747
loc_197	0.00336407570558346	0.008620420823284	0.008620420823284	11.9733422589576	0.00336407570558346	0.008620420823284	0.008620420823284	0.008620420823284	0.008620420823284	0.008620420823284	0.008620420823284	0.008620420823284	0.00336407570558346	0.00336407570558346	0.008620420823284	0.008620420823284
loc_224	0.00411643988650611	0.00336407570558346	0.00336407570558346	0.00336407570558346	2.52768044741235	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.0455003808549285	0.0455003808549285	0.00336407570558346	0.00336407570558346
loc_229	0.00336407570558346	0.0848461963526747	0.0848461963526747	0.008620420823284	0.00336407570558346	3.67439886868752	0.0848461963526747	0.252690545257567	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.00336407570558346	0.00336407570558346	0.252690545257567	0.252690545257567
loc_230	0.00336407570558346	0.691931862748666	0.691931862748666	0.008620420823284	0.00336407570558346	0.0848461963526747	1.74260063494426	0.0848461963526747	1.47782073417752	1.47782073417752	0.691931862748666	0.691931862748666	0.00336407570558346	0.00336407570558346	0.0848461963526747	0.0848461963526747
loc_231	0.00336407570558346	0.0848461963526747	0.0848461963526747	0.008620420823284	0.00336407570558346	0.252690545257567	0.0848461963526747	2.15205171785878	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.00336407570558346	0.00336407570558346	0.421370664183281	0.421370664183281
loc_232	0.00336407570558346	0.691931862748666	0.691931862748666	0.008620420823284	0.00336407570558346	0.0848461963526747	1.47782073417752	0.0848461963526747	2.71752188790389	1.71963081900194	0.691931862748666	0.691931862748666	0.00336407570558346	0.00336407570558346	0.0848461963526747	0.0848461963526747
loc_233	0.00336407570558346	0.691931862748666	0.691931862748666	0.008620420823284	0.00336407570558346	0.0848461963526747	1.47782073417752	0.0848461963526747	1.71963081900194	5.49071167941022	0.691931862748666	0.691931862748666	0.00336407570558346	0.00336407570558346	0.0848461963526747	0.0848461963526747
loc_235	0.00336407570558346	3.5961790318322	2.84952201135337	0.008620420823284	0.00336407570558346	0.0848461963526747	0.691931862748666	0.0848461963526747	0.691931862748666	0.691931862748666	4.17672520191225	1.59257239676063	0.00336407570558346	0.00336407570558346	0.0848461963526747	0.0848461963526747
loc_236	0.00336407570558346	1.59257239676063	1.59257239676063	0.008620420823284	0.00336407570558346	0.0848461963526747	0.691931862748666	0.0848461963526747	0.691931862748666	0.691931862748666	1.59257239676063	3.50770106931265	0.00336407570558346	0.00336407570558346	0.0848461963526747	0.0848461963526747
loc_237	0.00411643988650611	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.0455003808549285	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	2.82673030225663	0.0858021019969488	0.00336407570558346	0.00336407570558346
loc_238	0.00411643988650611	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.0455003808549285	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.00336407570558346	0.0858021019969488	3.36406985279651	0.00336407570558346	0.00336407570558346
loc_241	0.00336407570558346	0.0848461963526747	0.0848461963526747	0.008620420823284	0.00336407570558346	0.252690545257567	0.0848461963526747	0.421370664183281	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.00336407570558346	0.00336407570558346	4.68130161246762	3.1660323190649
loc_244	0.00336407570558346	0.0848461963526747	0.0848461963526747	0.008620420823284	0.00336407570558346	0.252690545257567	0.0848461963526747	0.421370664183281	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.0848461963526747	0.00336407570558346	0.00336407570558346	3.1660323190649	10.5415733671586
