Row	loc_44	loc_45	loc_46	loc_47	loc_48	loc_49	loc_50	loc_51	loc_53	loc_54	loc_55	loc_56	loc_57	loc_58	loc_59	loc_60	loc_61	loc_62	loc_63	loc_64	loc_65	loc_66	loc_67	loc_68	loc_69	loc_70	loc_71	loc_72	loc_73	loc_74	loc_195
loc_44	2.13165261310399	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	2.04461975092478	0.000910260361644683	1.57136315028971	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	1.57136315028971	1.57136315028971	0.0842938806056164	0.0842938806056164	0.746954731524838	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	1.70521151693641	0.000910260361644683	1.70521151693641	1.99290472836687
loc_45	0.746954731524838	1.79424469216913	1.75885102637668	1.31100397262238	1.75885102637668	0.80492308694126	0.80492308694126	0.746954731524838	0.000910260361644683	0.746954731524838	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	0.746954731524838	0.746954731524838	0.0842938806056164	0.0842938806056164	0.80492308694126	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	0.746954731524838	0.000910260361644683	0.746954731524838	0.746954731524838
loc_46	0.746954731524838	1.75885102637668	1.77749836746361	1.31100397262238	1.76835314810861	0.80492308694126	0.80492308694126	0.746954731524838	0.000910260361644683	0.746954731524838	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	0.746954731524838	0.746954731524838	0.0842938806056164	0.0842938806056164	0.80492308694126	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	0.746954731524838	0.000910260361644683	0.746954731524838	0.746954731524838
loc_47	0.746954731524838	1.31100397262238	1.31100397262238	1.8484513410209	1.31100397262238	0.80492308694126	0.80492308694126	0.746954731524838	0.000910260361644683	0.746954731524838	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	0.746954731524838	0.746954731524838	0.0842938806056164	0.0842938806056164	0.80492308694126	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	0.746954731524838	0.000910260361644683	0.746954731524838	0.746954731524838
loc_48	0.746954731524838	1.75885102637668	1.76835314810861	1.31100397262238	1.90712257405668	0.80492308694126	0.80492308694126	0.746954731524838	0.000910260361644683	0.746954731524838	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	0.746954731524838	0.746954731524838	0.0842938806056164	0.0842938806056164	0.80492308694126	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	0.746954731524838	0.000910260361644683	0.746954731524838	0.746954731524838
loc_49	0.746954731524838	0.80492308694126	0.80492308694126	0.80492308694126	0.80492308694126	1.7492644253574	1.22756851447741	0.746954731524838	0.000910260361644683	0.746954731524838	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	0.746954731524838	0.746954731524838	0.0842938806056164	0.0842938806056164	1.57133753683558	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	0.746954731524838	0.000910260361644683	0.746954731524838	0.746954731524838
loc_50	0.746954731524838	0.80492308694126	0.80492308694126	0.80492308694126	0.80492308694126	1.22756851447741	1.79200500814596	0.746954731524838	0.000910260361644683	0.746954731524838	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	0.746954731524838	0.746954731524838	0.0842938806056164	0.0842938806056164	1.22756851447741	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	0.746954731524838	0.000910260361644683	0.746954731524838	0.746954731524838
loc_51	2.04461975092478	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	2.08190595213993	0.000910260361644683	1.57136315028971	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	1.57136315028971	1.57136315028971	0.0842938806056164	0.0842938806056164	0.746954731524838	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	1.70521151693641	0.000910260361644683	1.70521151693641	1.99290472836687
loc_53	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.381004259288669	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.13021808512374	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.374420232532617	0.000910260361644683	0.000910260361644683	0.000910260361644683	0.184955165874922	0.000910260361644683	0.000910260361644683
loc_54	1.57136315028971	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	0.746954731524838	1.57136315028971	0.000910260361644683	1.71118094864863	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.0842938806056164	0.00664272856088166	0.0842938806056164	0.000910260361644683	0.0842938806056164	1.71118094860945	1.71118094860945	0.0842938806056164	0.0842938806056164	0.746954731524838	0.00664272856088166	0.000910260361644683	0.0842938806056164	0.0842938806056164	1.57136315028971	0.000910260361644683	1.57136315028971	1.57136315028971
