Row	loc_80	loc_125	loc_144	loc_145	loc_146	loc_147	loc_148	loc_149	loc_150	loc_151	loc_152	loc_153	loc_154	loc_155	loc_156	loc_157	loc_193	loc_196	loc_198	loc_199	loc_200	loc_201	loc_202	loc_203	loc_204	loc_205	loc_206	loc_207	loc_208	loc_209	loc_215	loc_216	loc_217	loc_218	loc_219
loc_204	0	1.26665767410639	0.292952944193397	0.626181681851581	0.651158311143437	0.651158311143437	0.209593384742832	0.209593384742832	0.0428135583733443	0	0	0	0.90369808649509	0.90369808649509	1.26665767410639	1.35661533181989	0	1.35661533181989	0	1.35661533181989	1.35661533181989	0	0	1.82655960045957	1.99534836284222	1.91798252457874	1.91798252457874	1.78549875279929	1.82655960045957	1.82655960045957	0	0	0	0	0
loc_205	0	1.26665767410639	0.292952944193397	0.626181681851581	0.651158311143437	0.651158311143437	0.209593384742832	0.209593384742832	0.0428135583733443	0	0	0	0.90369808649509	0.90369808649509	1.26665767410639	1.35661533181989	0	1.35661533181989	0	1.35661533181989	1.35661533181989	0	0	1.82655960045957	1.91798252457874	1.97959333994214	1.95905592917292	1.78549875279929	1.82655960045957	1.82655960045957	0	0	0	0	0
loc_206	0	1.26665767410639	0.292952944193397	0.626181681851581	0.651158311143437	0.651158311143437	0.209593384742832	0.209593384742832	0.0428135583733443	0	0	0	0.90369808649509	0.90369808649509	1.26665767410639	1.35661533181989	0	1.35661533181989	0	1.35661533181989	1.35661533181989	0	0	1.82655960045957	1.91798252457874	1.95905592917292	1.97067031846671	1.78549875279929	1.82655960045957	1.82655960045957	0	0	0	0	0
loc_207	0	1.26665767410639	0.292952944193397	0.626181681851581	0.651158311143437	0.651158311143437	0.209593384742832	0.209593384742832	0.0428135583733443	0	0	0	0.90369808649509	0.90369808649509	1.26665767410639	1.35661533181989	0	1.35661533181989	0	1.35661533181989	1.35661533181989	0	0	1.78549875279929	1.78549875279929	1.78549875279929	1.78549875279929	1.79371094406686	1.78549875279929	1.78549875279929	0	0	0	0	0
loc_208	0	1.26665767410639	0.292952944193397	0.626181681851581	0.651158311143437	0.651158311143437	0.209593384742832	0.209593384742832	0.0428135583733443	0	0	0	0.90369808649509	0.90369808649509	1.26665767410639	1.35661533181989	0	1.35661533181989	0	1.35661533181989	1.35661533181989	0	0	1.88617365340716	1.82655960045957	1.82655960045957	1.82655960045957	1.78549875279929	1.88617365340716	1.82870267507904	0	0	0	0	0
loc_209	0	1.26665767410639	0.292952944193397	0.626181681851581	0.651158311143437	0.651158311143437	0.209593384742832	0.209593384742832	0.0428135583733443	0	0	0	0.90369808649509	0.90369808649509	1.26665767410639	1.35661533181989	0	1.35661533181989	0	1.35661533181989	1.35661533181989	0	0	1.82870267507904	1.82655960045957	1.82655960045957	1.82655960045957	1.78549875279929	1.82870267507904	1.82870267507904	0	0	0	0	0
loc_215	0.238366114955972	0	0	0	0	0	0	0	0	0.00277663160179417	0.00277663160179417	0.00277663160179417	0	0	0	0	0.238366114955972	0	0.238366114955972	0	0	0.238366114955972	0.238366114955972	0	0	0	0	0	0	0	0.795519614760952	0.238366114955972	0.238366114955972	0.238366114955972	0.238366114955972
loc_216	0.318022624028447	0	0	0	0	0	0	0	0	0.00277663160179417	0.00277663160179417	0.00277663160179417	0	0	0	0	0.318022624028447	0	0.318022624028447	0	0	0.35307584058293	0.318022624028447	0	0	0	0	0	0	0	0.238366114955972	0.408854117122956	0.318022624028447	0.35307584058293	0.318022624028447
loc_217	0.932989093180931	0	0	0	0	0	0	0	0	0.00277663160179417	0.00277663160179417	0.00277663160179417	0	0	0	0	0.671029367441577	0	0.671029367441577	0	0	0.318022624028447	0.671029367441577	0	0	0	0	0	0	0	0.238366114955972	0.318022624028447	0.996551669915335	0.318022624028447	0.671029367441577
loc_218	0.318022624028447	0	0	0	0	0	0	0	0	0.00277663160179417	0.00277663160179417	0.00277663160179417	0	0	0	0	0.318022624028447	0	0.318022624028447	0	0	0.412570314635587	0.318022624028447	0	0	0	0	0	0	0	0.238366114955972	0.35307584058293	0.318022624028447	0.91039475897464	0.318022624028447
loc_219	0.671029367441577	0	0	0	0	0	0	0	0	0.00277663160179417	0.00277663160179417	0.00277663160179417	0	0	0	0	1.93952708840247	0	1.93952708840247	0	0	0.318022624028447	1.93952708840247	0	0	0	0	0	0	0	0.238366114955972	0.318022624028447	0.671029367441577	0.318022624028447	2.00197778043993
