Row	loc_75	loc_76	loc_77	loc_78	loc_82	loc_83	loc_84	loc_87	loc_88	loc_89	loc_90	loc_91	loc_92	loc_93	loc_94	loc_95	loc_96	loc_97	loc_98	loc_99	loc_100	loc_101	loc_102	loc_103	loc_104	loc_105	loc_106	loc_107	loc_108	loc_109	loc_110	loc_111	loc_112	loc_113	loc_114	loc_115	loc_116	loc_117	loc_118	loc_119	loc_120	loc_122	loc_123	loc_124	loc_131	loc_132	loc_133	loc_134	loc_135	loc_136	loc_137	loc_138	loc_139	loc_140	loc_141	loc_142	loc_143	loc_225	loc_226	loc_227	loc_228	loc_234	loc_239	loc_240	loc_242	loc_243	loc_245	loc_251	loc_255	loc_256
loc_75	2.33784960695381	2.23578835368752	2.33739560969486	2.21356868710411	1.81785496916934	1.65746953434021	2.13609474447897	0.58789239170011	0.792873113219207	0.792873113219207	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	1.09981460221055	0.345921932203963	0.345921932203963	1.28392299370664	0.965320488546225	1.21269128111752	0.965320488546225	1.05000324612425	1.00282513900333	0.949789917813469	1.21269128111752	1.23211817459081	1.05000324612425	0.902942420339797	0.0242721463017099	1.17867444033527	2.18111855853464	1.98618653649502	2.06795808027253	1.98618653649502	2.2829762051028	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_76	2.23578835368752	2.25354260127536	2.23578835368752	2.21356868710411	1.81785496916934	1.65746953434021	2.13609474447897	0.58789239170011	0.792873113219207	0.792873113219207	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	1.09981460221055	0.345921932203963	0.345921932203963	1.28392299370664	0.965320488546225	1.21269128111752	0.965320488546225	1.05000324612425	1.00282513900333	0.949789917813469	1.21269128111752	1.23211817459081	1.05000324612425	0.902942420339797	0.0242721463017099	1.17867444033527	2.18111855853464	1.98618653649502	2.06795808027253	1.98618653649502	2.23578835368752	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_77	2.33739560969486	2.23578835368752	2.34208695070255	2.21356868710411	1.81785496916934	1.65746953434021	2.13609474447897	0.58789239170011	0.792873113219207	0.792873113219207	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	1.09981460221055	0.345921932203963	0.345921932203963	1.28392299370664	0.965320488546225	1.21269128111752	0.965320488546225	1.05000324612425	1.00282513900333	0.949789917813469	1.21269128111752	1.23211817459081	1.05000324612425	0.902942420339797	0.0242721463017099	1.17867444033527	2.18111855853464	1.98618653649502	2.06795808027253	1.98618653649502	2.2829762051028	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_78	2.21356868710411	2.21356868710411	2.21356868710411	2.23236628718583	1.81785496916934	1.65746953434021	2.13609474447897	0.58789239170011	0.792873113219207	0.792873113219207	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	1.09981460221055	0.345921932203963	0.345921932203963	1.28392299370664	0.965320488546225	1.21269128111752	0.965320488546225	1.05000324612425	1.00282513900333	0.949789917813469	1.21269128111752	1.23211817459081	1.05000324612425	0.902942420339797	0.0242721463017099	1.17867444033527	2.18111855853464	1.98618653649502	2.06795808027253	1.98618653649502	2.21356868710411	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_82	1.81785496916934	1.81785496916934	1.81785496916934	1.81785496916934	1.88524154776847	1.65746953434021	1.81785496916934	0.58789239170011	0.792873113219207	0.792873113219207	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	1.09981460221055	0.345921932203963	0.345921932203963	1.28392299370664	0.965320488546225	1.21269128111752	0.965320488546225	1.05000324612425	1.00282513900333	0.949789917813469	1.21269128111752	1.23211817459081	1.05000324612425	0.902942420339797	0.0242721463017099	1.17867444033527	1.81785496916934	1.81785496916934	1.81785496916934	1.81785496916934	1.81785496916934	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_83	1.65746953434021	1.65746953434021	1.65746953434021	1.65746953434021	1.65746953434021	1.82731457878759	1.65746953434021	0.58789239170011	0.792873113219207	0.792873113219207	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	1.09981460221055	0.345921932203963	0.345921932203963	1.28392299370664	0.965320488546225	1.21269128111752	0.965320488546225	1.05000324612425	1.00282513900333	0.949789917813469	1.21269128111752	1.23211817459081	1.05000324612425	0.902942420339797	0.0242721463017099	1.17867444033527	1.65746953434021	1.65746953434021	1.65746953434021	1.65746953434021	1.65746953434021	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_84	2.13609474447897	2.13609474447897	2.13609474447897	2.13609474447897	1.81785496916934	1.65746953434021	2.1626696601143	0.58789239170011	0.792873113219207	0.792873113219207	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	1.09981460221055	0.345921932203963	0.345921932203963	1.28392299370664	0.965320488546225	1.21269128111752	0.965320488546225	1.05000324612425	1.00282513900333	0.949789917813469	1.21269128111752	1.23211817459081	1.05000324612425	0.902942420339797	0.0242721463017099	1.17867444033527	2.13609474447897	1.98618653649502	2.06795808027253	1.98618653649502	2.13609474447897	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_87	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.923972450110322	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.345921932203963	0.58789239170011	0.58789239170011	0.58789239170011	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.58789239170011	0.58789239170011	0.345921932203963	0.345921932203963	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.0242721463017099	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.58789239170011	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_88	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.58789239170011	0.816993485175181	0.802932039642429	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	0.792873113219207	0.345921932203963	0.345921932203963	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.0242721463017099	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_89	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.58789239170011	0.802932039642429	0.819533071403838	0.788261730783892	0.788261730783892	0.710593258443224	0.710593258443224	0.345921932203963	0.788261730783892	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	0.792873113219207	0.345921932203963	0.345921932203963	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.0242721463017099	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.792873113219207	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
loc_90	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.58789239170011	0.788261730783892	0.788261730783892	0.834731521186687	0.820258309510009	0.710593258443224	0.710593258443224	0.345921932203963	0.807707737629416	0.730347755956081	0.678547904604575	0.345921932203963	0.345921932203963	0.501246787018893	0.492992096241689	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.2628040097281	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.766451996839215	0.788261730783892	0.345921932203963	0.345921932203963	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.0242721463017099	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.788261730783892	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.345921932203963	0.121022049623895	0.0242721463017099	0.0242721463017099
